/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_219.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_219.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_219.jpg, 0, 0, 0, 7.901058E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_319.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_319.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_319.jpg, 0, 0, 0, 8.177268E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_423.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_423.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_423.jpg, 0, 0, 0, 7.897016E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_526.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_526.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_526.jpg, 0, 0, 0, 7.87457E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_629.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_629.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_629.jpg, 0, 0, 0, 7.919852E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_732.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_732.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_732.jpg, 0, 0, 0, 7.96205E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_832.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_832.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_832.jpg, 0, 0, 0, 8.006623E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_29_936.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_29_936.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_29_936.jpg, 0, 0, 0, 8.065254E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_036.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_036.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_036.jpg, 0, 0, 0, 7.911386E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_140.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_140.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_140.jpg, 0, 0, 0, 7.897719E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_244.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_244.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_244.jpg, 0, 0, 0, 7.916548E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_348.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_348.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_348.jpg, 0, 0, 0, 7.916302E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_451.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_451.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_451.jpg, 0, 0, 0, 7.952817E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_555.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_555.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_555.jpg, 0, 0, 0, 7.990048E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_658.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_658.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_658.jpg, 0, 0, 0, 7.937328E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_759.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_759.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_759.jpg, 0, 0, 0, 7.970489E-05
/Users/mserna/Desktop/Data/IMG/center_2019_06_03_19_42_30_862.jpg, /Users/mserna/Desktop/Data/IMG/left_2019_06_03_19_42_30_862.jpg, /Users/mserna/Desktop/Data/IMG/right_2019_06_03_19_42_30_862.jpg, 0, 0, 0, 7.903056E-05
